"LTER_site","local_site","point_ID","date","depth_stake","depth_n","depth_e","depth_s","depth_w","mean_depth","num_meas","year","month","seas","jd"
"NWT","sdl","11","2000-01-25",110,NA,NA,NA,NA,110,1,2000,1,"2000",115
"NWT","sdl","12","2000-01-25",70,NA,NA,NA,NA,70,1,2000,1,"2000",115
"NWT","sdl","13","2000-01-25",160,NA,NA,NA,NA,160,1,2000,1,"2000",115
"NWT","sdl","28","2000-01-25",60,NA,NA,NA,NA,60,1,2000,1,"2000",115
"NWT","sdl","29","2000-01-25",0,NA,NA,NA,NA,0,1,2000,1,"2000",115
"NWT","sdl","51","2000-01-25",165,NA,NA,NA,NA,165,1,2000,1,"2000",115
"NWT","sdl","79","2000-01-25",50,NA,NA,NA,NA,50,1,2000,1,"2000",115
"NWT","sdl","801","2000-01-25",10,NA,NA,NA,NA,10,1,2000,1,"2000",115
"NWT","sdl","11","2000-02-24",270,NA,NA,NA,NA,270,1,2000,2,"2000",145
"NWT","sdl","12","2000-02-24",180,NA,NA,NA,NA,180,1,2000,2,"2000",145
"NWT","sdl","13","2000-02-24",210,NA,NA,NA,NA,210,1,2000,2,"2000",145
"NWT","sdl","28","2000-02-24",90,NA,NA,NA,NA,90,1,2000,2,"2000",145
"NWT","sdl","29","2000-02-24",5,NA,NA,NA,NA,5,1,2000,2,"2000",145
"NWT","sdl","51","2000-02-24",190,NA,NA,NA,NA,190,1,2000,2,"2000",145
"NWT","sdl","79","2000-02-24",30,NA,NA,NA,NA,30,1,2000,2,"2000",145
"NWT","sdl","801","2000-02-24",20,NA,NA,NA,NA,20,1,2000,2,"2000",145
"NWT","sdl","11","2000-04-13",255,NA,NA,NA,NA,255,1,2000,4,"2000",194
"NWT","sdl","12","2000-04-13",195,NA,NA,NA,NA,195,1,2000,4,"2000",194
"NWT","sdl","13","2000-04-13",80,NA,NA,NA,NA,80,1,2000,4,"2000",194
"NWT","sdl","28","2000-04-13",80,NA,NA,NA,NA,80,1,2000,4,"2000",194
"NWT","sdl","29","2000-04-13",0,NA,NA,NA,NA,0,1,2000,4,"2000",194
"NWT","sdl","51","2000-04-13",105,NA,NA,NA,NA,105,1,2000,4,"2000",194
"NWT","sdl","79","2000-04-13",0,NA,NA,NA,NA,0,1,2000,4,"2000",194
"NWT","sdl","801","2000-04-13",0,NA,NA,NA,NA,0,1,2000,4,"2000",194
"NWT","sdl","11","2000-05-03",187,NA,NA,NA,NA,187,1,2000,5,"2000",214
"NWT","sdl","12","2000-05-03",209,NA,NA,NA,NA,209,1,2000,5,"2000",214
"NWT","sdl","13","2000-05-03",100,NA,NA,NA,NA,100,1,2000,5,"2000",214
"NWT","sdl","28","2000-05-03",90,NA,NA,NA,NA,90,1,2000,5,"2000",214
"NWT","sdl","29","2000-05-03",0,NA,NA,NA,NA,0,1,2000,5,"2000",214
"NWT","sdl","51","2000-05-03",105,NA,NA,NA,NA,105,1,2000,5,"2000",214
"NWT","sdl","79","2000-05-03",0,NA,NA,NA,NA,0,1,2000,5,"2000",214
"NWT","sdl","801","2000-05-03",0,NA,NA,NA,NA,0,1,2000,5,"2000",214
"NWT","sdl","11","2000-05-12",85,NA,NA,NA,NA,85,1,2000,5,"2000",223
"NWT","sdl","12","2000-05-12",205,NA,NA,NA,NA,205,1,2000,5,"2000",223
"NWT","sdl","13","2000-05-12",280,NA,NA,NA,NA,280,1,2000,5,"2000",223
"NWT","sdl","28","2000-05-12",75,NA,NA,NA,NA,75,1,2000,5,"2000",223
"NWT","sdl","29","2000-05-12",0,NA,NA,NA,NA,0,1,2000,5,"2000",223
"NWT","sdl","51","2000-05-12",110,NA,NA,NA,NA,110,1,2000,5,"2000",223
"NWT","sdl","79","2000-05-12",0,NA,NA,NA,NA,0,1,2000,5,"2000",223
"NWT","sdl","801","2000-05-12",0,NA,NA,NA,NA,0,1,2000,5,"2000",223
"NWT","sdl","11","2000-05-30",160,NA,NA,NA,NA,160,1,2000,5,"2000",241
"NWT","sdl","12","2000-05-30",175,NA,NA,NA,NA,175,1,2000,5,"2000",241
"NWT","sdl","13","2000-05-30",225,NA,NA,NA,NA,225,1,2000,5,"2000",241
"NWT","sdl","28","2000-05-30",0,NA,NA,NA,NA,0,1,2000,5,"2000",241
"NWT","sdl","29","2000-05-30",0,NA,NA,NA,NA,0,1,2000,5,"2000",241
"NWT","sdl","51","2000-05-30",0,NA,NA,NA,NA,0,1,2000,5,"2000",241
"NWT","sdl","79","2000-05-30",0,NA,NA,NA,NA,0,1,2000,5,"2000",241
"NWT","sdl","801","2000-05-30",0,NA,NA,NA,NA,0,1,2000,5,"2000",241
"NWT","sdl","11","2000-06-09",95,NA,NA,NA,NA,95,1,2000,6,"2000",251
"NWT","sdl","12","2000-06-09",105,NA,NA,NA,NA,105,1,2000,6,"2000",251
"NWT","sdl","13","2000-06-09",165,NA,NA,NA,NA,165,1,2000,6,"2000",251
"NWT","sdl","51","2000-06-09",0,NA,NA,NA,NA,0,1,2000,6,"2000",251
"NWT","sdl","79","2000-06-09",0,NA,NA,NA,NA,0,1,2000,6,"2000",251
"NWT","sdl","801","2000-06-09",0,NA,NA,NA,NA,0,1,2000,6,"2000",251
"NWT","sdl","11","2000-07-10",0,NA,NA,NA,NA,0,1,2000,7,"2000",282
"NWT","sdl","12","2000-07-10",0,NA,NA,NA,NA,0,1,2000,7,"2000",282
"NWT","sdl","13","2000-07-10",0,NA,NA,NA,NA,0,1,2000,7,"2000",282
"NWT","sdl","28","2000-07-10",0,NA,NA,NA,NA,0,1,2000,7,"2000",282
"NWT","sdl","29","2000-07-10",0,NA,NA,NA,NA,0,1,2000,7,"2000",282
"NWT","sdl","51","2000-07-10",0,NA,NA,NA,NA,0,1,2000,7,"2000",282
"NWT","sdl","79","2000-07-10",0,NA,NA,NA,NA,0,1,2000,7,"2000",282
"NWT","sdl","801","2000-07-10",0,NA,NA,NA,NA,0,1,2000,7,"2000",282
"NWT","sdl","11","2003-12-04",40,NA,NA,NA,NA,40,1,2003,12,"2004",64
"NWT","sdl","12","2003-12-04",30,NA,NA,NA,NA,30,1,2003,12,"2004",64
"NWT","sdl","13","2003-12-04",110,NA,NA,NA,NA,110,1,2003,12,"2004",64
"NWT","sdl","28","2003-12-04",40,NA,NA,NA,NA,40,1,2003,12,"2004",64
"NWT","sdl","29","2003-12-04",0,NA,NA,NA,NA,0,1,2003,12,"2004",64
"NWT","sdl","51","2003-12-04",60,NA,NA,NA,NA,60,1,2003,12,"2004",64
"NWT","sdl","79","2003-12-04",0,NA,NA,NA,NA,0,1,2003,12,"2004",64
"NWT","sdl","801","2003-12-04",0,NA,NA,NA,NA,0,1,2003,12,"2004",64
"NWT","sdl","11","2004-01-13",40,NA,NA,NA,NA,40,1,2004,1,"2004",103
"NWT","sdl","12","2004-01-13",30,NA,NA,NA,NA,30,1,2004,1,"2004",103
"NWT","sdl","13","2004-01-13",100,NA,NA,NA,NA,100,1,2004,1,"2004",103
"NWT","sdl","28","2004-01-13",50,NA,NA,NA,NA,50,1,2004,1,"2004",103
"NWT","sdl","29","2004-01-13",0,NA,NA,NA,NA,0,1,2004,1,"2004",103
"NWT","sdl","51","2004-01-13",30,NA,NA,NA,NA,30,1,2004,1,"2004",103
"NWT","sdl","79","2004-01-13",0,NA,NA,NA,NA,0,1,2004,1,"2004",103
"NWT","sdl","801","2004-01-13",0,NA,NA,NA,NA,0,1,2004,1,"2004",103
"NWT","sdl","11","2004-02-03",30,NA,NA,NA,NA,30,1,2004,2,"2004",124
"NWT","sdl","12","2004-02-03",50,NA,NA,NA,NA,50,1,2004,2,"2004",124
"NWT","sdl","13","2004-02-03",110,NA,NA,NA,NA,110,1,2004,2,"2004",124
"NWT","sdl","28","2004-02-03",70,NA,NA,NA,NA,70,1,2004,2,"2004",124
"NWT","sdl","29","2004-02-03",0,NA,NA,NA,NA,0,1,2004,2,"2004",124
"NWT","sdl","51","2004-02-03",90,NA,NA,NA,NA,90,1,2004,2,"2004",124
"NWT","sdl","79","2004-02-03",0,NA,NA,NA,NA,0,1,2004,2,"2004",124
"NWT","sdl","801","2004-02-03",0,NA,NA,NA,NA,0,1,2004,2,"2004",124
"NWT","sdl","11","2004-02-18",70,NA,NA,NA,NA,70,1,2004,2,"2004",139
"NWT","sdl","12","2004-02-18",60,NA,NA,NA,NA,60,1,2004,2,"2004",139
"NWT","sdl","13","2004-02-18",140,NA,NA,NA,NA,140,1,2004,2,"2004",139
"NWT","sdl","28","2004-02-18",100,NA,NA,NA,NA,100,1,2004,2,"2004",139
"NWT","sdl","29","2004-02-18",0,NA,NA,NA,NA,0,1,2004,2,"2004",139
"NWT","sdl","51","2004-02-18",70,NA,NA,NA,NA,70,1,2004,2,"2004",139
"NWT","sdl","79","2004-02-18",0,NA,NA,NA,NA,0,1,2004,2,"2004",139
"NWT","sdl","801","2004-02-18",0,NA,NA,NA,NA,0,1,2004,2,"2004",139
"NWT","sdl","11","2004-03-02",160,NA,NA,NA,NA,160,1,2004,3,"2004",152
"NWT","sdl","12","2004-03-02",80,NA,NA,NA,NA,80,1,2004,3,"2004",152
"NWT","sdl","13","2004-03-02",170,NA,NA,NA,NA,170,1,2004,3,"2004",152
"NWT","sdl","28","2004-03-02",90,NA,NA,NA,NA,90,1,2004,3,"2004",152
"NWT","sdl","29","2004-03-02",0,NA,NA,NA,NA,0,1,2004,3,"2004",152
"NWT","sdl","51","2004-03-02",80,NA,NA,NA,NA,80,1,2004,3,"2004",152
"NWT","sdl","79","2004-03-02",0,NA,NA,NA,NA,0,1,2004,3,"2004",152
"NWT","sdl","801","2004-03-02",0,NA,NA,NA,NA,0,1,2004,3,"2004",152
"NWT","sdl","11","2004-03-19",140,NA,NA,NA,NA,140,1,2004,3,"2004",169
"NWT","sdl","12","2004-03-19",80,NA,NA,NA,NA,80,1,2004,3,"2004",169
"NWT","sdl","13","2004-03-19",180,NA,NA,NA,NA,180,1,2004,3,"2004",169
"NWT","sdl","28","2004-03-19",80,NA,NA,NA,NA,80,1,2004,3,"2004",169
"NWT","sdl","29","2004-03-19",0,NA,NA,NA,NA,0,1,2004,3,"2004",169
"NWT","sdl","51","2004-03-19",70,NA,NA,NA,NA,70,1,2004,3,"2004",169
"NWT","sdl","79","2004-03-19",0,NA,NA,NA,NA,0,1,2004,3,"2004",169
"NWT","sdl","801","2004-03-19",0,NA,NA,NA,NA,0,1,2004,3,"2004",169
"NWT","sdl","11","2004-03-30",130,NA,NA,NA,NA,130,1,2004,3,"2004",180
"NWT","sdl","12","2004-03-30",90,NA,NA,NA,NA,90,1,2004,3,"2004",180
"NWT","sdl","13","2004-03-30",180,NA,NA,NA,NA,180,1,2004,3,"2004",180
"NWT","sdl","28","2004-03-30",70,NA,NA,NA,NA,70,1,2004,3,"2004",180
"NWT","sdl","29","2004-03-30",0,NA,NA,NA,NA,0,1,2004,3,"2004",180
"NWT","sdl","51","2004-03-30",60,NA,NA,NA,NA,60,1,2004,3,"2004",180
"NWT","sdl","79","2004-03-30",0,NA,NA,NA,NA,0,1,2004,3,"2004",180
"NWT","sdl","801","2004-03-30",0,NA,NA,NA,NA,0,1,2004,3,"2004",180
"NWT","sdl","11","2004-04-14",190,NA,NA,NA,NA,190,1,2004,4,"2004",195
"NWT","sdl","12","2004-04-14",140,NA,NA,NA,NA,140,1,2004,4,"2004",195
"NWT","sdl","13","2004-04-14",220,NA,NA,NA,NA,220,1,2004,4,"2004",195
"NWT","sdl","28","2004-04-14",140,NA,NA,NA,NA,140,1,2004,4,"2004",195
"NWT","sdl","29","2004-04-14",50,NA,NA,NA,NA,50,1,2004,4,"2004",195
"NWT","sdl","51","2004-04-14",85,NA,NA,NA,NA,85,1,2004,4,"2004",195
"NWT","sdl","79","2004-04-14",60,NA,NA,NA,NA,60,1,2004,4,"2004",195
"NWT","sdl","801","2004-04-14",70,NA,NA,NA,NA,70,1,2004,4,"2004",195
"NWT","sdl","11","2004-04-27",110,NA,NA,NA,NA,110,1,2004,4,"2004",208
"NWT","sdl","12","2004-04-27",170,NA,NA,NA,NA,170,1,2004,4,"2004",208
"NWT","sdl","13","2004-04-27",240,NA,NA,NA,NA,240,1,2004,4,"2004",208
"NWT","sdl","28","2004-04-27",150,NA,NA,NA,NA,150,1,2004,4,"2004",208
"NWT","sdl","29","2004-04-27",40,NA,NA,NA,NA,40,1,2004,4,"2004",208
"NWT","sdl","51","2004-04-27",160,NA,NA,NA,NA,160,1,2004,4,"2004",208
"NWT","sdl","79","2004-04-27",60,NA,NA,NA,NA,60,1,2004,4,"2004",208
"NWT","sdl","801","2004-04-27",60,NA,NA,NA,NA,60,1,2004,4,"2004",208
"NWT","sdl","11","2004-05-18",170,NA,NA,NA,NA,170,1,2004,5,"2004",229
"NWT","sdl","12","2004-05-18",120,NA,NA,NA,NA,120,1,2004,5,"2004",229
"NWT","sdl","13","2004-05-18",190,NA,NA,NA,NA,190,1,2004,5,"2004",229
"NWT","sdl","28","2004-05-18",90,NA,NA,NA,NA,90,1,2004,5,"2004",229
"NWT","sdl","29","2004-05-18",0,NA,NA,NA,NA,0,1,2004,5,"2004",229
"NWT","sdl","51","2004-05-18",120,NA,NA,NA,NA,120,1,2004,5,"2004",229
"NWT","sdl","79","2004-05-18",20,NA,NA,NA,NA,20,1,2004,5,"2004",229
"NWT","sdl","801","2004-05-18",10,NA,NA,NA,NA,10,1,2004,5,"2004",229
"NWT","sdl","11","2004-05-27",110,NA,NA,NA,NA,110,1,2004,5,"2004",238
"NWT","sdl","12","2004-05-27",80,NA,NA,NA,NA,80,1,2004,5,"2004",238
